,stock,tradeDate,rets,factor
15176,600519.XSHG,2016-07-29,0,0.40840484264120697
15177,600547.XSHG,2016-07-29,0,0.41712170829873213
15178,600570.XSHG,2016-07-29,1,0.4308895332694052
15179,600584.XSHG,2016-07-29,0,0.4288216879807226
15180,600585.XSHG,2016-07-29,1,0.42254047628652663
15181,600588.XSHG,2016-07-29,1,0.44102612314696676
15182,600600.XSHG,2016-07-29,0,0.41579853338893824
15183,600606.XSHG,2016-07-29,1,0.4359748876122959
15184,600655.XSHG,2016-07-29,0,0.4312876090705601
15185,600660.XSHG,2016-07-29,0,0.4244373635794541
15186,600690.XSHG,2016-07-29,0,0.4177776001027522
15187,600741.XSHG,2016-07-29,0,0.4282047885254553
15188,600745.XSHG,2016-07-29,0,0.43080842827785754
15190,600763.XSHG,2016-07-29,0,0.4322776563417225
15191,600795.XSHG,2016-07-29,0,0.41168759833200913
15192,600809.XSHG,2016-07-29,0,0.4200232566671622
15194,600845.XSHG,2016-07-29,1,0.4132898092669133
15195,600848.XSHG,2016-07-29,0,0.4292365023359869
15196,600872.XSHG,2016-07-29,1,0.434320200429967
15197,600886.XSHG,2016-07-29,0,0.41966597386598564
15198,600887.XSHG,2016-07-29,0,0.4142672724598142
15199,600893.XSHG,2016-07-29,1,0.42834775411770976
15200,600900.XSHG,2016-07-29,1,0.4392650243347509
15204,601006.XSHG,2016-07-29,1,0.4397619563773114
15206,601012.XSHG,2016-07-29,1,0.4314519006083663
15207,601021.XSHG,2016-07-29,0,0.4283743206797803
15208,601088.XSHG,2016-07-29,0,0.41779210093810265
15209,601100.XSHG,2016-07-29,1,0.4243616086074894
15210,601111.XSHG,2016-07-29,0,0.42133379178706887
15211,601155.XSHG,2016-07-29,1,0.4319881258658129
15214,601186.XSHG,2016-07-29,1,0.4166312963488868
15217,601225.XSHG,2016-07-29,1,0.4203469031598488
15218,601231.XSHG,2016-07-29,0,0.42942118746791064
15219,601238.XSHG,2016-07-29,0,0.42429416421107896
15226,601390.XSHG,2016-07-29,1,0.43764320754160546
15228,601600.XSHG,2016-07-29,0,0.4294654960046008
15230,601607.XSHG,2016-07-29,0,0.4287581862091793
15231,601618.XSHG,2016-07-29,1,0.4321072774308574
15233,601633.XSHG,2016-07-29,0,0.4301552279202141
15234,601668.XSHG,2016-07-29,1,0.4175804850038228
15235,601669.XSHG,2016-07-29,1,0.43550251822721187
15237,601766.XSHG,2016-07-29,1,0.43555209023043656
15239,601799.XSHG,2016-07-29,0,0.41381361529653365
15240,601800.XSHG,2016-07-29,1,0.41365278178477943
15241,601808.XSHG,2016-07-29,0,0.4237042369273667
15243,601857.XSHG,2016-07-29,1,0.4327216387195399
15244,601877.XSHG,2016-07-29,0,0.42087877320145684
15245,601888.XSHG,2016-07-29,1,0.43213256795816196
15246,601898.XSHG,2016-07-29,0,0.4328242264309508
15247,601899.XSHG,2016-07-29,0,0.43035162046339054
15249,601919.XSHG,2016-07-29,0,0.4317568313632611
15250,601933.XSHG,2016-07-29,0,0.4277917826158709
15253,601985.XSHG,2016-07-29,0,0.43224123897074995
15255,601989.XSHG,2016-07-29,0,0.4418250586803587
15257,603019.XSHG,2016-07-29,0,0.4337095381040409
15258,603288.XSHG,2016-07-29,0,0.4177529725327973
15260,603369.XSHG,2016-07-29,1,0.43244095683411243
15261,603799.XSHG,2016-07-29,0,0.4310155945051861
15262,603806.XSHG,2016-07-29,1,0.42533466219968663
15263,603899.XSHG,2016-07-29,1,0.4289633502147695
15264,603939.XSHG,2016-07-29,0,0.41760736118961744
15266,603993.XSHG,2016-07-29,0,0.43780642604623704
15268,000002.XSHE,2016-08-31,1,0.42955444704469453
15269,000063.XSHE,2016-08-31,1,0.42481962056489475
15270,000066.XSHE,2016-08-31,0,0.41560298543313934
15271,000069.XSHE,2016-08-31,1,0.4233779225069034
15273,000157.XSHE,2016-08-31,1,0.42201593208730487
15276,000333.XSHE,2016-08-31,1,0.42699433995451286
15277,000338.XSHE,2016-08-31,1,0.419005188307024
15280,000568.XSHE,2016-08-31,1,0.43099358188834763
15281,000596.XSHE,2016-08-31,1,0.43139662390489614
15282,000625.XSHE,2016-08-31,1,0.42164258931568394
15284,000661.XSHE,2016-08-31,1,0.4245380246483654
15285,000703.XSHE,2016-08-31,1,0.4176083015371299
15286,000708.XSHE,2016-08-31,0,0.4164416430495721
15287,000725.XSHE,2016-08-31,0,0.42406027160481663
15288,000768.XSHE,2016-08-31,0,0.4257871701944784
15291,000786.XSHE,2016-08-31,1,0.42261459873308077
15292,000800.XSHE,2016-08-31,1,0.42523813795766663
15293,000858.XSHE,2016-08-31,0,0.4160457406794756
15294,000876.XSHE,2016-08-31,0,0.4239250876570323
15295,000895.XSHE,2016-08-31,1,0.4254042357820652
15296,000938.XSHE,2016-08-31,1,0.42137955667927374
15297,000963.XSHE,2016-08-31,1,0.4243800354661311
15298,000977.XSHE,2016-08-31,1,0.42619468246688097
15299,001979.XSHE,2016-08-31,0,0.4208751455641203
15300,002001.XSHE,2016-08-31,0,0.41636620409455327
15301,002007.XSHE,2016-08-31,0,0.4175442179726708
15302,002008.XSHE,2016-08-31,0,0.42444510522708123
15303,002024.XSHE,2016-08-31,1,0.41933791367492923
15304,002027.XSHE,2016-08-31,0,0.4246977139587539
15305,002032.XSHE,2016-08-31,1,0.412685231594984
15306,002044.XSHE,2016-08-31,0,0.42116810283471934
15307,002049.XSHE,2016-08-31,0,0.4163636642680368
15308,002050.XSHE,2016-08-31,1,0.42618931574640756
15313,002157.XSHE,2016-08-31,0,0.4213824212049675
15314,002179.XSHE,2016-08-31,1,0.4191324619779396
15315,002202.XSHE,2016-08-31,0,0.41492907837927523
15316,002230.XSHE,2016-08-31,0,0.41906150755521976
15317,002236.XSHE,2016-08-31,1,0.41261986966521463
15318,002241.XSHE,2016-08-31,1,0.4292112065504239
15319,002252.XSHE,2016-08-31,0,0.42439556417304053
15320,002271.XSHE,2016-08-31,1,0.4145535781589164
15321,002304.XSHE,2016-08-31,0,0.42622593089963706
15322,002311.XSHE,2016-08-31,1,0.4291265940654233
15323,002352.XSHE,2016-08-31,1,0.42502681203385834
15324,002371.XSHE,2016-08-31,0,0.42296851304434097
15325,002410.XSHE,2016-08-31,0,0.41541657709069035
15326,002414.XSHE,2016-08-31,0,0.424994352870247
15327,002415.XSHE,2016-08-31,1,0.41754946644105734
15329,002460.XSHE,2016-08-31,0,0.4285346970626447
15330,002466.XSHE,2016-08-31,1,0.42701882167408606
15331,002475.XSHE,2016-08-31,1,0.4163174956048126
15332,002493.XSHE,2016-08-31,1,0.41786539971975156
15333,002555.XSHE,2016-08-31,0,0.4284057776810049
15334,002568.XSHE,2016-08-31,0,0.42302164819505156
15335,002594.XSHE,2016-08-31,0,0.42287655923428624
15337,002601.XSHE,2016-08-31,0,0.41588357512468604
15339,002607.XSHE,2016-08-31,1,0.42270445270175905
15341,002709.XSHE,2016-08-31,0,0.42792771419637404
15342,002714.XSHE,2016-08-31,0,0.4301036279325021
15346,300003.XSHE,2016-08-31,1,0.4225061063917124
15347,300014.XSHE,2016-08-31,0,0.42012294487023893
15348,300015.XSHE,2016-08-31,1,0.42503184853651343
15351,300122.XSHE,2016-08-31,1,0.42388663368299245
15352,300124.XSHE,2016-08-31,1,0.4198990661407522
15354,300144.XSHE,2016-08-31,1,0.41856579147387024
15355,300274.XSHE,2016-08-31,0,0.4247426015170165
15356,300316.XSHE,2016-08-31,1,0.4244473997211995
15357,300347.XSHE,2016-08-31,0,0.4229540372900537
15358,300408.XSHE,2016-08-31,1,0.41436576363616967
15360,300433.XSHE,2016-08-31,0,0.4179889004001187
15361,300450.XSHE,2016-08-31,0,0.4235079538424675
15362,300498.XSHE,2016-08-31,0,0.42913428785007396
15365,600009.XSHG,2016-08-31,0,0.42331098513648663
15366,600010.XSHG,2016-08-31,0,0.42346275458725413
15367,600011.XSHG,2016-08-31,1,0.4305159104722484
15370,600018.XSHG,2016-08-31,1,0.41880956505110056
15372,600028.XSHG,2016-08-31,1,0.4239079825377391
15373,600029.XSHG,2016-08-31,0,0.4223031555173711
15375,600031.XSHG,2016-08-31,1,0.4234684075122713
15377,600048.XSHG,2016-08-31,1,0.4209089602539618
15378,600050.XSHG,2016-08-31,0,0.43681557050352027
15381,600085.XSHG,2016-08-31,1,0.4263663396843861
15382,600104.XSHG,2016-08-31,1,0.4214989494648964
15384,600111.XSHG,2016-08-31,0,0.4268049398506635
15385,600115.XSHG,2016-08-31,0,0.42429719899355545
15386,600132.XSHG,2016-08-31,1,0.4271511058654902
15387,600143.XSHG,2016-08-31,0,0.4232568541948335
15388,600150.XSHG,2016-08-31,0,0.42188941736801927
15389,600161.XSHG,2016-08-31,1,0.41856685060717286
15390,600176.XSHG,2016-08-31,1,0.41460498417212127
15391,600183.XSHG,2016-08-31,1,0.4176089691534744
15392,600196.XSHG,2016-08-31,1,0.42866756005867274
15393,600276.XSHG,2016-08-31,1,0.42140901538436193
15394,600309.XSHG,2016-08-31,1,0.41349573668639633
15395,600332.XSHG,2016-08-31,0,0.4145727006625377
15396,600346.XSHG,2016-08-31,1,0.42352515943580543
15397,600352.XSHG,2016-08-31,0,0.4127175451062342
15398,600362.XSHG,2016-08-31,0,0.4231718681919813
15399,600383.XSHG,2016-08-31,1,0.41928356407026923
15400,600406.XSHG,2016-08-31,1,0.42485961350679113
15401,600426.XSHG,2016-08-31,1,0.41919229341350417
15402,600436.XSHG,2016-08-31,1,0.4146936577453763
15403,600438.XSHG,2016-08-31,0,0.4190438843881159
15404,600489.XSHG,2016-08-31,0,0.4243038667182089
15405,600519.XSHG,2016-08-31,0,0.4247384087306024
15406,600547.XSHG,2016-08-31,0,0.4293700549843829
15407,600570.XSHG,2016-08-31,0,0.42614975083316853
15408,600584.XSHG,2016-08-31,1,0.42140155781658334
15409,600585.XSHG,2016-08-31,1,0.41777357608080296
15410,600588.XSHG,2016-08-31,0,0.4213838701434659
15411,600600.XSHG,2016-08-31,1,0.42084665889944284
15412,600606.XSHG,2016-08-31,0,0.43144841681775065
15413,600655.XSHG,2016-08-31,0,0.4270150441274215
15414,600660.XSHG,2016-08-31,1,0.43383849601582214
15415,600690.XSHG,2016-08-31,0,0.41759765496969975
15416,600741.XSHG,2016-08-31,1,0.41421096799623736
15417,600745.XSHG,2016-08-31,0,0.4230640027387079
15419,600763.XSHG,2016-08-31,0,0.42275205613587863
15420,600795.XSHG,2016-08-31,1,0.42500251425759406
15421,600809.XSHG,2016-08-31,0,0.4217037941661066
15423,600845.XSHG,2016-08-31,0,0.42244973441485406
15424,600848.XSHG,2016-08-31,1,0.4231265925344084
15425,600872.XSHG,2016-08-31,1,0.4184654292086902
15426,600886.XSHG,2016-08-31,0,0.41103263778681
15427,600887.XSHG,2016-08-31,0,0.4158526929606217
15428,600893.XSHG,2016-08-31,0,0.4311294540197014
15429,600900.XSHG,2016-08-31,0,0.4203278733270549
15433,601006.XSHG,2016-08-31,1,0.42965517112407087
15435,601012.XSHG,2016-08-31,0,0.4256803960836139
15436,601021.XSHG,2016-08-31,0,0.4194643763965398
15437,601088.XSHG,2016-08-31,1,0.42249325290825934
15438,601100.XSHG,2016-08-31,1,0.42251268730845787
15439,601111.XSHG,2016-08-31,0,0.4215184105658308
15440,601155.XSHG,2016-08-31,1,0.4235565694925779
15443,601186.XSHG,2016-08-31,0,0.4200079603881675
15446,601225.XSHG,2016-08-31,0,0.4208023260709302
15447,601231.XSHG,2016-08-31,1,0.42750014125435093
15448,601238.XSHG,2016-08-31,0,0.42136020638020255
15455,601390.XSHG,2016-08-31,0,0.4219050589181144
15457,601600.XSHG,2016-08-31,0,0.4224321246924967
15459,601607.XSHG,2016-08-31,0,0.4201336321340415
15460,601618.XSHG,2016-08-31,0,0.41711075035201267
15462,601633.XSHG,2016-08-31,1,0.4313344395680526
15463,601668.XSHG,2016-08-31,0,0.4274662330929321
15464,601669.XSHG,2016-08-31,0,0.4230566555303298
15466,601766.XSHG,2016-08-31,0,0.4255554637811871
15468,601799.XSHG,2016-08-31,1,0.42195732952546816
15469,601800.XSHG,2016-08-31,0,0.4248433161940785
15470,601808.XSHG,2016-08-31,0,0.42860591040814877
15472,601857.XSHG,2016-08-31,0,0.42027793016655196
15473,601877.XSHG,2016-08-31,1,0.42347122286593436
15474,601888.XSHG,2016-08-31,0,0.4262394766237206
15475,601898.XSHG,2016-08-31,1,0.41995428518047845
15476,601899.XSHG,2016-08-31,0,0.4238102607419705
15478,601919.XSHG,2016-08-31,1,0.4267095681748634
15479,601933.XSHG,2016-08-31,0,0.43279013146965506
15482,601985.XSHG,2016-08-31,1,0.4266000225227491
15484,601989.XSHG,2016-08-31,0,0.4256536449585871
15486,603019.XSHG,2016-08-31,0,0.4205789085970767
15487,603288.XSHG,2016-08-31,0,0.42916066470295794
15488,603338.XSHG,2016-08-31,1,0.41997960924013655
15489,603369.XSHG,2016-08-31,0,0.42727343289188524
15491,603799.XSHG,2016-08-31,0,0.4280143845015953
15492,603806.XSHG,2016-08-31,0,0.41626674938315744
15493,603899.XSHG,2016-08-31,0,0.4193255790882675
15494,603939.XSHG,2016-08-31,0,0.4161162262940675
15496,603993.XSHG,2016-08-31,0,0.4280883347985073
15498,000002.XSHE,2016-09-30,0,0.4259955211659143
15499,000063.XSHE,2016-09-30,1,0.4258502895621236
15500,000066.XSHE,2016-09-30,1,0.425391340553575
15501,000069.XSHE,2016-09-30,0,0.4251040953846486
15503,000157.XSHE,2016-09-30,0,0.42560489801066137
15506,000333.XSHE,2016-09-30,0,0.42574259227851374
15507,000338.XSHE,2016-09-30,1,0.42518379480841834
15510,000568.XSHE,2016-09-30,1,0.42509125595954134
15511,000596.XSHE,2016-09-30,1,0.4251777469045474
15512,000625.XSHE,2016-09-30,0,0.4253095822545239
15513,000651.XSHE,2016-09-30,0,0.425048543511791
15514,000661.XSHE,2016-09-30,1,0.42567541027762723
15515,000703.XSHE,2016-09-30,1,0.42522991380487657
15516,000708.XSHE,2016-09-30,0,0.4257674744873073
15517,000725.XSHE,2016-09-30,1,0.4259160789603673
15518,000768.XSHE,2016-09-30,1,0.42523970144777806
15521,000786.XSHE,2016-09-30,0,0.42599096474034037
15522,000800.XSHE,2016-09-30,1,0.42546412509290926
15523,000858.XSHE,2016-09-30,1,0.42515729822009185
15524,000876.XSHE,2016-09-30,0,0.4257872180121994
15525,000895.XSHE,2016-09-30,0,0.4251230775102631
15526,000938.XSHE,2016-09-30,0,0.4253678591202095
15527,000963.XSHE,2016-09-30,1,0.4248783746657894
15528,000977.XSHE,2016-09-30,0,0.42573437241923623
15529,001979.XSHE,2016-09-30,1,0.42634973530369047
15530,002001.XSHE,2016-09-30,0,0.4257591263868598
15531,002007.XSHE,2016-09-30,0,0.425306791027809
15532,002008.XSHE,2016-09-30,1,0.42606633959371565
15533,002024.XSHE,2016-09-30,1,0.42577529552146304
15534,002027.XSHE,2016-09-30,1,0.4259165845626838
15535,002032.XSHE,2016-09-30,0,0.4249985154716076
15536,002044.XSHE,2016-09-30,0,0.42592091015866473
15537,002049.XSHE,2016-09-30,0,0.42598013500639964
15538,002050.XSHE,2016-09-30,0,0.42548990768677003
15539,002064.XSHE,2016-09-30,0,0.42588860328059586
15540,002120.XSHE,2016-09-30,1,0.4250598514739618
15543,002157.XSHE,2016-09-30,1,0.425703087459302
15544,002179.XSHE,2016-09-30,0,0.42606408341512425
15545,002202.XSHE,2016-09-30,0,0.42501921957627287
15546,002230.XSHE,2016-09-30,1,0.4254802575125789
15547,002236.XSHE,2016-09-30,0,0.4255500817608529
15548,002241.XSHE,2016-09-30,0,0.42515391110350786
15549,002252.XSHE,2016-09-30,0,0.4259207322816627
15550,002271.XSHE,2016-09-30,0,0.4249567905654943
15551,002304.XSHE,2016-09-30,1,0.4259753037585701
15552,002311.XSHE,2016-09-30,0,0.42516866913358187
15554,002371.XSHE,2016-09-30,0,0.4255127424002704
15555,002410.XSHE,2016-09-30,0,0.4260078817670338
15556,002414.XSHE,2016-09-30,0,0.42595990521088284
15557,002415.XSHE,2016-09-30,0,0.42533401342334215
15559,002460.XSHE,2016-09-30,1,0.42612216314229184
15560,002466.XSHE,2016-09-30,1,0.42542818264248794
15561,002475.XSHE,2016-09-30,1,0.42557852250483635
15562,002493.XSHE,2016-09-30,1,0.425336622186948
15564,002568.XSHE,2016-09-30,1,0.42593115159419914
15565,002594.XSHE,2016-09-30,0,0.42581278035201264
15567,002601.XSHE,2016-09-30,0,0.42575791317185624
15569,002607.XSHE,2016-09-30,1,0.42536441379781187
15571,002709.XSHE,2016-09-30,1,0.426104279399394
15572,002714.XSHE,2016-09-30,0,0.42599274938096465
15576,300003.XSHE,2016-09-30,0,0.42515443738821196
15577,300014.XSHE,2016-09-30,1,0.42584717147186957
15578,300015.XSHE,2016-09-30,0,0.42472861133216283
15581,300122.XSHE,2016-09-30,1,0.425231087922462
15582,300124.XSHE,2016-09-30,1,0.4259852996536297
15584,300144.XSHE,2016-09-30,0,0.4260873268275079
15585,300274.XSHE,2016-09-30,0,0.42541184098939117
15586,300316.XSHE,2016-09-30,1,0.4255172436629515
15587,300347.XSHE,2016-09-30,0,0.4257088998336981
15588,300408.XSHE,2016-09-30,0,0.4261010069130422
15590,300433.XSHE,2016-09-30,1,0.4256560811165649
15591,300450.XSHE,2016-09-30,1,0.4257986535167101
15592,300498.XSHE,2016-09-30,0,0.42605606502838306
15595,600009.XSHG,2016-09-30,0,0.42553719583159966
15596,600010.XSHG,2016-09-30,0,0.4259237516669252
15597,600011.XSHG,2016-09-30,0,0.42506557912432147
15600,600018.XSHG,2016-09-30,0,0.42551934744073444
15602,600028.XSHG,2016-09-30,0,0.4253859651087914
15603,600029.XSHG,2016-09-30,0,0.4260682864350071
15605,600031.XSHG,2016-09-30,1,0.4255622505625312
15607,600048.XSHG,2016-09-30,0,0.42508756810379233
15608,600050.XSHG,2016-09-30,1,0.4259384966836251
15610,600079.XSHG,2016-09-30,0,0.4251545694291005
15611,600085.XSHG,2016-09-30,0,0.4257142838006622
15612,600104.XSHG,2016-09-30,1,0.4256277073858202
15614,600111.XSHG,2016-09-30,0,0.42609622844466827
15615,600115.XSHG,2016-09-30,0,0.4260122950958425
15616,600132.XSHG,2016-09-30,1,0.42523930258068543
15617,600143.XSHG,2016-09-30,1,0.42616322591602684
15618,600150.XSHG,2016-09-30,1,0.42585698032369074
15619,600161.XSHG,2016-09-30,0,0.42586945879500027
15620,600176.XSHG,2016-09-30,0,0.4257210531125832
15621,600183.XSHG,2016-09-30,1,0.4258863362024049
15622,600196.XSHG,2016-09-30,0,0.4258063705591672
15623,600276.XSHG,2016-09-30,1,0.42638095505229934
15624,600309.XSHG,2016-09-30,0,0.4252395054308616
15625,600332.XSHG,2016-09-30,0,0.426177091067727
15626,600346.XSHG,2016-09-30,1,0.42565722234785425
15627,600352.XSHG,2016-09-30,0,0.4257673316524992
15628,600362.XSHG,2016-09-30,1,0.4257153496877551
15629,600383.XSHG,2016-09-30,0,0.42524040981144096
15630,600406.XSHG,2016-09-30,0,0.4254806561449654
15631,600426.XSHG,2016-09-30,0,0.42550037857102396
15632,600436.XSHG,2016-09-30,0,0.4254719831029175
15633,600438.XSHG,2016-09-30,0,0.42605261730652627
15634,600489.XSHG,2016-09-30,0,0.4257837217558103
15635,600519.XSHG,2016-09-30,1,0.42589367344260043
15636,600547.XSHG,2016-09-30,1,0.42529339947020356
15637,600570.XSHG,2016-09-30,1,0.4258999242055852
15638,600584.XSHG,2016-09-30,0,0.42552322301399165
15639,600585.XSHG,2016-09-30,0,0.42535529713304204
15640,600588.XSHG,2016-09-30,0,0.42566963703269145
15641,600600.XSHG,2016-09-30,0,0.4253927772943461
15642,600606.XSHG,2016-09-30,0,0.4261826197683961
15643,600655.XSHG,2016-09-30,0,0.425598641661344
15644,600660.XSHG,2016-09-30,1,0.425089250327112
15645,600690.XSHG,2016-09-30,0,0.4260031720709076
15646,600741.XSHG,2016-09-30,1,0.42558011568570436
15647,600745.XSHG,2016-09-30,0,0.4258377506486228
15649,600763.XSHG,2016-09-30,1,0.42557220443184074
15650,600795.XSHG,2016-09-30,0,0.4254150679695114
15651,600809.XSHG,2016-09-30,1,0.4259786047223889
15653,600845.XSHG,2016-09-30,0,0.425424265860314
15654,600848.XSHG,2016-09-30,1,0.4255551022786168
15655,600872.XSHG,2016-09-30,1,0.4255966758443036
15656,600886.XSHG,2016-09-30,0,0.42597061945447023
15658,600893.XSHG,2016-09-30,0,0.4264476674954865
15659,600900.XSHG,2016-09-30,0,0.4259137896116515
15664,601006.XSHG,2016-09-30,1,0.4260985869244978
15666,601012.XSHG,2016-09-30,0,0.4258390137748082
15667,601021.XSHG,2016-09-30,0,0.4261200093354528
15668,601088.XSHG,2016-09-30,1,0.42578120004083786
15669,601100.XSHG,2016-09-30,1,0.4254334341533804
15670,601111.XSHG,2016-09-30,0,0.42539465080418
15671,601155.XSHG,2016-09-30,0,0.4248018423982492
15674,601186.XSHG,2016-09-30,1,0.42568668455381886
15677,601225.XSHG,2016-09-30,1,0.4260260656242138
15678,601231.XSHG,2016-09-30,1,0.42539096136129256
15679,601238.XSHG,2016-09-30,0,0.4254291678934771
15686,601390.XSHG,2016-09-30,1,0.4259900182856163
15688,601600.XSHG,2016-09-30,1,0.4258587104607893
15690,601607.XSHG,2016-09-30,0,0.425203416336701
15691,601618.XSHG,2016-09-30,1,0.42564285136397495
15693,601633.XSHG,2016-09-30,0,0.4261051757556987
15694,601668.XSHG,2016-09-30,1,0.42576531720243643
15695,601669.XSHG,2016-09-30,1,0.42515567726601616
15697,601766.XSHG,2016-09-30,1,0.42549569780140567
15699,601799.XSHG,2016-09-30,0,0.42509313194917436
15700,601800.XSHG,2016-09-30,1,0.42610118017313947
15701,601808.XSHG,2016-09-30,0,0.42614285174575683
15703,601857.XSHG,2016-09-30,0,0.4258107798030869
15704,601877.XSHG,2016-09-30,0,0.4258713530806401
15705,601888.XSHG,2016-09-30,0,0.42617464688159423
15706,601898.XSHG,2016-09-30,1,0.4254221792676901
15707,601899.XSHG,2016-09-30,0,0.4256577760566752
15709,601919.XSHG,2016-09-30,1,0.4252196496203463
15710,601933.XSHG,2016-09-30,0,0.42670747959882593
15713,601985.XSHG,2016-09-30,0,0.42529789858758693
15715,601989.XSHG,2016-09-30,1,0.4260938375594961
15717,603019.XSHG,2016-09-30,0,0.4260588960168523
15719,603288.XSHG,2016-09-30,0,0.4258287100412616
15720,603338.XSHG,2016-09-30,1,0.42524544949724336
15721,603369.XSHG,2016-09-30,0,0.4252005947213027
15723,603799.XSHG,2016-09-30,1,0.425313031895234
15724,603806.XSHG,2016-09-30,0,0.42603163091946245
15725,603899.XSHG,2016-09-30,0,0.42571308440770933
15726,603939.XSHG,2016-09-30,0,0.42635125214866365
15728,603993.XSHG,2016-09-30,1,0.42590502481553666
15730,000002.XSHE,2016-10-31,1,0.42815667227320414
15731,000063.XSHE,2016-10-31,1,0.4262757115631911
15732,000066.XSHE,2016-10-31,1,0.42410436454975414
15733,000069.XSHE,2016-10-31,1,0.4230723168151641
15735,000157.XSHE,2016-10-31,1,0.42525337868923935
15738,000333.XSHE,2016-10-31,1,0.42719308234890235
15739,000338.XSHE,2016-10-31,1,0.4311321228371582
15742,000568.XSHE,2016-10-31,0,0.4288929865469288
15743,000596.XSHE,2016-10-31,0,0.43075088377196047
15744,000625.XSHE,2016-10-31,1,0.43095763517661845
15746,000661.XSHE,2016-10-31,0,0.4293298350903443
15747,000703.XSHE,2016-10-31,1,0.4338812081161786
15748,000708.XSHE,2016-10-31,0,0.43112213535442495
15749,000725.XSHE,2016-10-31,1,0.43021876670872744
15750,000768.XSHE,2016-10-31,0,0.4274448536525247
15753,000786.XSHE,2016-10-31,0,0.42761460117435535
15754,000800.XSHE,2016-10-31,1,0.43017902417060633
15755,000858.XSHE,2016-10-31,0,0.43157858450181796
15756,000876.XSHE,2016-10-31,1,0.4269137700308539
15757,000895.XSHE,2016-10-31,0,0.42707840323126706
15758,000938.XSHE,2016-10-31,0,0.42862459872602715
15759,000963.XSHE,2016-10-31,0,0.4291855890346255
15760,000977.XSHE,2016-10-31,0,0.4278407271804634
15761,001979.XSHE,2016-10-31,1,0.4245682040594997
15762,002001.XSHE,2016-10-31,0,0.4290481361499619
15763,002007.XSHE,2016-10-31,0,0.43028592982157
15764,002008.XSHE,2016-10-31,0,0.42319170866149036
15765,002024.XSHE,2016-10-31,1,0.42988945318946253
15766,002027.XSHE,2016-10-31,1,0.4296910632542149
15767,002032.XSHE,2016-10-31,0,0.4300758205728106
15768,002044.XSHE,2016-10-31,0,0.4289074764310522
15769,002049.XSHE,2016-10-31,0,0.4266864948580341
15770,002050.XSHE,2016-10-31,0,0.4309671457938789
15771,002064.XSHE,2016-10-31,1,0.426501469384273
15772,002120.XSHE,2016-10-31,0,0.43092382661597367
15775,002157.XSHE,2016-10-31,0,0.42624542078626
15776,002179.XSHE,2016-10-31,0,0.4254452365657355
15777,002202.XSHE,2016-10-31,1,0.428851880727621
15778,002230.XSHE,2016-10-31,0,0.4240641256435659
15779,002236.XSHE,2016-10-31,0,0.42750897139212474
15780,002241.XSHE,2016-10-31,0,0.4266064393054796
15781,002252.XSHE,2016-10-31,0,0.4258332236365708
15782,002271.XSHE,2016-10-31,0,0.42630504740896347
15783,002304.XSHE,2016-10-31,0,0.43203032496752547
15784,002311.XSHE,2016-10-31,0,0.42863035931802457
15785,002352.XSHE,2016-10-31,0,0.4279468781476629
15786,002371.XSHE,2016-10-31,0,0.42730083506239636
15787,002410.XSHE,2016-10-31,0,0.4244364888874908
15788,002414.XSHE,2016-10-31,0,0.42597623349998986
15789,002415.XSHE,2016-10-31,0,0.43083547800140043
15791,002460.XSHE,2016-10-31,0,0.43297676013839753
15792,002466.XSHE,2016-10-31,0,0.4273295623346709
15793,002475.XSHE,2016-10-31,0,0.43028771614135364
15794,002493.XSHE,2016-10-31,0,0.4344436970768843
15795,002555.XSHE,2016-10-31,0,0.42564338328008483
15796,002568.XSHE,2016-10-31,0,0.4294417734845495
15797,002594.XSHE,2016-10-31,0,0.42743080629231806
15798,002600.XSHE,2016-10-31,0,0.42876644880065934
15799,002601.XSHE,2016-10-31,0,0.4275079865769638
15801,002607.XSHE,2016-10-31,1,0.4332496919483198
15802,002624.XSHE,2016-10-31,0,0.42665366394200405
15803,002709.XSHE,2016-10-31,0,0.42825349309841126
15804,002714.XSHE,2016-10-31,0,0.424271088989969
15809,300003.XSHE,2016-10-31,0,0.42727338248491126
15810,300014.XSHE,2016-10-31,0,0.428592748137235
15811,300015.XSHE,2016-10-31,0,0.42815496407263626
15814,300122.XSHE,2016-10-31,1,0.4296844744047127
15815,300124.XSHE,2016-10-31,0,0.4290337098569433
15816,300142.XSHE,2016-10-31,1,0.4269674350030125
15817,300144.XSHE,2016-10-31,0,0.4334080422542334
15818,300274.XSHE,2016-10-31,0,0.4290632421374063
15819,300316.XSHE,2016-10-31,0,0.42663637631874013
15820,300347.XSHE,2016-10-31,0,0.4328391787417085
15821,300408.XSHE,2016-10-31,0,0.4259892602839599
15823,300433.XSHE,2016-10-31,1,0.42934749533727057
15824,300450.XSHE,2016-10-31,0,0.43015030504927165
15825,300498.XSHE,2016-10-31,0,0.42634032558410756
15829,600009.XSHG,2016-10-31,0,0.4269643536030157
15830,600010.XSHG,2016-10-31,1,0.42751427894336114
15831,600011.XSHG,2016-10-31,1,0.42484137238041403
15834,600018.XSHG,2016-10-31,0,0.4257981457404843
15835,600019.XSHG,2016-10-31,1,0.42968511193456366
15836,600028.XSHG,2016-10-31,0,0.4307486884177641
15837,600029.XSHG,2016-10-31,1,0.424045149133869
15839,600031.XSHG,2016-10-31,1,0.429519183794045
15841,600048.XSHG,2016-10-31,1,0.43274988075385495
