index,stock,tradeDate,return,class,factor
20909,600584.XSHG,29/06/2018,-0.01003542,0,0.9999999
20910,600600.XSHG,29/06/2018,0.01209217,0,0.99975866
20912,600763.XSHG,29/06/2018,0.14033285,1,1
20913,600845.XSHG,29/06/2018,-0.0056926,0,0.99989355
20915,600872.XSHG,29/06/2018,0.02457592,1,0.99998105
20916,601100.XSHG,29/06/2018,0.12595785,1,1
20917,601231.XSHG,29/06/2018,0.10804851,1,1
20918,601799.XSHG,29/06/2018,-0.11003506,0,1
20919,601898.XSHG,29/06/2018,0.04216642,0,0.99999845
20920,601966.XSHG,29/06/2018,-0.00190235,0,1
20922,603233.XSHG,29/06/2018,-0.21618463,0,1
20923,603260.XSHG,29/06/2018,-0.04704549,0,1
20924,603338.XSHG,29/06/2018,0.0987069,1,1
20925,603369.XSHG,29/06/2018,-0.09154621,0,1
20928,603517.XSHG,29/06/2018,-0.03109541,0,0.8428778
20929,603658.XSHG,29/06/2018,-0.1321853,0,1
20930,603659.XSHG,29/06/2018,-0.15057129,0,1
20931,603806.XSHG,29/06/2018,-0.04134484,0,1
20933,603899.XSHG,29/06/2018,-0.07573367,0,1
20936,000002.XSHE,31/07/2018,0.0716239,1,0.9999987
20937,000063.XSHE,31/07/2018,0.30753425,1,1
20938,000069.XSHE,31/07/2018,-0.07100592,0,1
20939,000100.XSHE,31/07/2018,-0.05,0,1
20940,000157.XSHE,31/07/2018,-0.02716586,0,1
20941,000338.XSHE,31/07/2018,-0.06213365,0,1
20942,000425.XSHE,31/07/2018,-0.03537736,0,1
20943,000538.XSHE,31/07/2018,-0.20088345,0,1
20944,000568.XSHE,31/07/2018,-0.21554706,0,1
20945,000625.XSHE,31/07/2018,-0.13490099,0,1
20946,000651.XSHE,31/07/2018,-0.11817976,0,1
20947,000725.XSHE,31/07/2018,-0.09308511,0,1
20948,000768.XSHE,31/07/2018,-0.08383234,0,1
20951,000858.XSHE,31/07/2018,-0.14206514,0,1
20952,000876.XSHE,31/07/2018,-0.07055215,0,1
20953,000895.XSHE,31/07/2018,-0.07649623,0,1
20954,002007.XSHE,31/07/2018,0.01640811,1,0.5840615
20955,002024.XSHE,31/07/2018,-0.06283119,0,1
20957,002202.XSHE,31/07/2018,-0.11319173,0,1
20958,002241.XSHE,31/07/2018,-0.07692308,0,1
20959,002304.XSHE,31/07/2018,-0.10144137,0,1
20960,002415.XSHE,31/07/2018,-0.09051475,0,1
20961,002594.XSHE,31/07/2018,0.05605535,1,0.9325067
20963,600009.XSHG,31/07/2018,-0.08029844,0,1
20967,600019.XSHG,31/07/2018,-0.09321059,0,1
20968,600028.XSHG,31/07/2018,0.01183432,1,0.8326616
20969,600029.XSHG,31/07/2018,-0.04795487,0,1
20971,600031.XSHG,31/07/2018,-0.00959414,0,0.9999999
20973,600048.XSHG,31/07/2018,0.01236603,0,0.99999106
20974,600050.XSHG,31/07/2018,0.07677543,1,0.99999964
20975,600085.XSHG,31/07/2018,-0.0464358,0,0.99995935
20976,600104.XSHG,31/07/2018,-0.08563363,0,1
20979,600115.XSHG,31/07/2018,-0.0153322,0,0.99999535
20980,600196.XSHG,31/07/2018,-0.20233929,0,1
20981,600276.XSHG,31/07/2018,-0.0394947,0,1
20982,600309.XSHG,31/07/2018,-0.03257457,1,0.5429516
20983,600352.XSHG,31/07/2018,-0.09931507,0,1
20984,600362.XSHG,31/07/2018,-0.05901427,0,1
20985,600383.XSHG,31/07/2018,-0.0010917,0,0.77949643
20986,600406.XSHG,31/07/2018,0.01132788,1,1
20987,600489.XSHG,31/07/2018,-0.04571406,0,0.63153106
20988,600519.XSHG,31/07/2018,-0.09257475,0,1
20989,600547.XSHG,31/07/2018,-0.07604252,0,1
20990,600585.XSHG,31/07/2018,-0.03633532,0,0.9999976
20991,600588.XSHG,31/07/2018,0.08100775,1,0.99999964
20992,600660.XSHG,31/07/2018,0.00833003,1,0.7755057
20993,600690.XSHG,31/07/2018,-0.13580963,0,1
20994,600741.XSHG,31/07/2018,-0.12392796,0,1
20995,600795.XSHG,31/07/2018,-0.06834532,0,1
20997,600887.XSHG,31/07/2018,-0.08472012,0,1
20998,600893.XSHG,31/07/2018,-0.01007134,0,1
20999,600900.XSHG,31/07/2018,-0.06057007,0,1
21001,601006.XSHG,31/07/2018,-0.03575419,0,1
21003,601088.XSHG,31/07/2018,0.00543774,1,0.76607597
21004,601111.XSHG,31/07/2018,0.00258065,0,0.9431162
21007,601186.XSHG,31/07/2018,0.03515625,1,0.98819846
21015,601600.XSHG,31/07/2018,0.04392765,1,0.9984863
21017,601607.XSHG,31/07/2018,-0.08041505,0,1
21018,601618.XSHG,31/07/2018,0.02578797,1,0.99468744
21020,601633.XSHG,31/07/2018,-0.18742857,0,1
21021,601668.XSHG,31/07/2018,-0.06896552,0,1
21022,601669.XSHG,31/07/2018,-0.05291005,0,1
21024,601766.XSHG,31/07/2018,-0.0238379,0,0.999949
21026,601857.XSHG,31/07/2018,0.04010349,0,0.62928987
21027,601888.XSHG,31/07/2018,-0.09782144,0,1
21028,601899.XSHG,31/07/2018,-0.03954802,0,0.99999976
21030,601933.XSHG,31/07/2018,0.0039267,0,1
21033,601989.XSHG,31/07/2018,-0.01659206,1,0.9208366
21036,000333.XSHE,31/07/2018,-0.12623398,0,1
21037,000596.XSHE,31/07/2018,-0.16227181,0,1
21038,000661.XSHE,31/07/2018,0.11834951,1,1
21039,000703.XSHE,31/07/2018,0.03198032,1,0.6608165
21040,000786.XSHE,31/07/2018,-0.12195122,0,1
21041,000938.XSHE,31/07/2018,-0.06347555,0,1
21042,000963.XSHE,31/07/2018,-0.02850972,0,1
21043,001979.XSHE,31/07/2018,-0.05362776,0,0.999987
21044,002001.XSHE,31/07/2018,-0.08955224,1,0.98208356
21045,002008.XSHE,31/07/2018,-0.09358788,0,1
21046,002027.XSHE,31/07/2018,-0.18962264,0,1
21047,002032.XSHE,31/07/2018,-0.07634011,0,1
21048,002044.XSHE,31/07/2018,-0.15620214,0,1
21049,002050.XSHE,31/07/2018,-0.14489796,0,1
21050,002120.XSHE,31/07/2018,-0.14302735,0,1
21051,002179.XSHE,31/07/2018,-0.01619819,0,1
21052,002230.XSHE,31/07/2018,-0.00509392,0,0.92
21053,002236.XSHE,31/07/2018,-0.17243214,0,1
21055,002271.XSHE,31/07/2018,-0.10918544,0,1
21056,002311.XSHE,31/07/2018,-0.08325359,0,1
21057,002352.XSHE,31/07/2018,-0.06977819,0,1
21058,002410.XSHE,31/07/2018,0.08363636,1,0.9999995
21059,002460.XSHE,31/07/2018,-0.18643148,0,1
21060,002475.XSHE,31/07/2018,0.03047091,1,0.93431133
21061,002493.XSHE,31/07/2018,-0.01287554,1,0.757259
21062,002555.XSHE,31/07/2018,-0.087735,0,1
21063,002601.XSHE,31/07/2018,-0.02681159,0,0.9999573
21065,002607.XSHE,31/07/2018,-0.17331813,0,1
21066,002624.XSHE,31/07/2018,-0.11846318,0,1
21067,002714.XSHE,31/07/2018,-0.14071856,0,1
21069,002841.XSHE,31/07/2018,0.02130538,1,0.9999994
21070,002916.XSHE,31/07/2018,0.12276923,1,1
21071,300003.XSHE,31/07/2018,-0.08866995,0,1
21072,300015.XSHE,31/07/2018,-0.06134051,0,0.6373676
21074,300059.XSHE,31/07/2018,-0.05580357,0,0.9917706
21075,300122.XSHE,31/07/2018,0.10229976,1,0.9999999
21076,300124.XSHE,31/07/2018,-0.02322967,0,0.99999917
21077,300142.XSHE,31/07/2018,0.00932401,1,0.9999999
21078,300144.XSHE,31/07/2018,-0.12906977,0,1
21079,300347.XSHE,31/07/2018,-0.1017994,0,1
21080,300408.XSHE,31/07/2018,-0.00371594,0,0.99999964
21081,300413.XSHE,31/07/2018,-0.0619469,0,1
21082,300433.XSHE,31/07/2018,-0.06587302,0,1
21083,300498.XSHE,31/07/2018,-0.12372449,0,1
21084,600011.XSHG,31/07/2018,-0.07142857,0,1
21085,600018.XSHG,31/07/2018,-0.07425743,0,1
21088,600176.XSHG,31/07/2018,-0.05149051,0,1
21089,600183.XSHG,31/07/2018,0.05496625,1,0.9999963
21090,600332.XSHG,31/07/2018,-0.03209877,0,1
21091,600346.XSHG,31/07/2018,-0.01866346,1,0.99684626
21092,600436.XSHG,31/07/2018,-0.10655667,0,1
21093,600438.XSHG,31/07/2018,-0.0960452,0,1
21094,600570.XSHG,31/07/2018,0.04261142,1,0.6704784
21095,600606.XSHG,31/07/2018,-0.00309598,0,1
21096,600655.XSHG,31/07/2018,-0.14094775,0,1
21097,600760.XSHG,31/07/2018,-0.05365597,0,1
21098,600809.XSHG,31/07/2018,-0.21435522,0,1
21099,600886.XSHG,31/07/2018,-0.03494836,0,0.99999595
21103,601012.XSHG,31/07/2018,-0.13209955,0,1
21104,601021.XSHG,31/07/2018,-0.01478852,0,0.9999987
21108,601155.XSHG,31/07/2018,-0.10051993,0,1
21111,601225.XSHG,31/07/2018,-0.01576873,1,0.59971213
21113,601238.XSHG,31/07/2018,-0.02163688,0,1
21114,601360.XSHG,31/07/2018,-0.08835642,0,0.9999999
21116,601800.XSHG,31/07/2018,-0.07658321,0,1
21117,601808.XSHG,31/07/2018,0.08421053,1,1
21119,601877.XSHG,31/07/2018,-0.01427336,0,1
21122,601919.XSHG,31/07/2018,-0.09312639,0,1
21123,601985.XSHG,31/07/2018,0.01916376,1,0.9999789
21124,603019.XSHG,31/07/2018,0.04927885,0,0.9999981
21125,603160.XSHG,31/07/2018,0.00611662,0,0.97667843
21127,603288.XSHG,31/07/2018,-0.03221249,0,1
21128,603799.XSHG,31/07/2018,-0.27628716,0,1
21129,603833.XSHG,31/07/2018,-0.1426909,0,1
21130,603986.XSHG,31/07/2018,-0.04889508,0,0.5266007
21131,603993.XSHG,31/07/2018,-0.19795222,0,1
21132,000066.XSHE,31/07/2018,-0.12972973,0,1
21134,000708.XSHE,31/07/2018,0.05748373,1,0.6705436
21135,000800.XSHE,31/07/2018,-0.09212283,0,1
21136,000977.XSHE,31/07/2018,0.03937947,1,0.99996877
21137,002049.XSHE,31/07/2018,-0.02425331,0,0.99988186
21138,002064.XSHE,31/07/2018,0.03658537,0,1
21139,002129.XSHE,31/07/2018,-0.11743772,0,1
21140,002157.XSHE,31/07/2018,-0.08958838,0,1
21141,002371.XSHE,31/07/2018,0.04251905,1,0.99991965
21142,002414.XSHE,31/07/2018,-0.03905766,0,1
21144,002466.XSHE,31/07/2018,-0.21206897,0,1
21145,002568.XSHE,31/07/2018,-0.19347826,0,1
21146,002600.XSHE,31/07/2018,-0.29471033,0,1
21147,002709.XSHE,31/07/2018,-0.24914887,0,1
21149,002812.XSHE,31/07/2018,-0.09950473,0,1
21150,002821.XSHE,31/07/2018,-0.10619024,0,1
21151,300014.XSHE,31/07/2018,-0.10381782,0,1
21152,300274.XSHE,31/07/2018,-0.13121019,0,1
21153,300316.XSHE,31/07/2018,-0.10572049,0,1
21154,300450.XSHE,31/07/2018,-0.22396529,0,1
21155,300529.XSHE,31/07/2018,-0.01125619,1,0.620125
21156,300558.XSHE,31/07/2018,-0.1661607,0,1
21157,300595.XSHE,31/07/2018,-0.02061856,1,0.72402245
21158,300601.XSHE,31/07/2018,0.05322581,1,1
21159,300628.XSHE,31/07/2018,-0.06573859,0,1
21160,300676.XSHE,31/07/2018,-0.01394967,1,0.9999107
21161,300677.XSHE,31/07/2018,-0.21117728,0,1
21164,600132.XSHG,31/07/2018,-0.15558511,0,1
21165,600143.XSHG,31/07/2018,-0.1029703,0,1
21166,600150.XSHG,31/07/2018,0.05334539,1,0.9999962
21167,600161.XSHG,31/07/2018,-0.02324353,0,0.99999774
21168,600426.XSHG,31/07/2018,-0.10501567,0,1
21169,600584.XSHG,31/07/2018,-0.11389386,0,1
21170,600600.XSHG,31/07/2018,-0.22134566,0,1
21172,600763.XSHG,31/07/2018,-0.02720721,1,0.530209
21173,600845.XSHG,31/07/2018,-0.07137405,0,1
21175,600872.XSHG,31/07/2018,0.01017187,1,0.9999665
21176,601100.XSHG,31/07/2018,-0.00978307,1,0.99981695
21177,601231.XSHG,31/07/2018,-0.11542289,0,1
21178,601799.XSHG,31/07/2018,-0.06322702,0,1
21179,601898.XSHG,31/07/2018,0.0060241,0,0.9999348
21180,601966.XSHG,31/07/2018,0.01651842,1,0.61985004
21182,603233.XSHG,31/07/2018,-0.1861722,0,1
21183,603260.XSHG,31/07/2018,-0.12862454,0,1
21184,603338.XSHG,31/07/2018,0.03942723,1,0.9995925
21185,603369.XSHG,31/07/2018,-0.14898746,0,1
21188,603517.XSHG,31/07/2018,-0.04376368,0,1
21189,603658.XSHG,31/07/2018,-0.06456121,0,1
21190,603659.XSHG,31/07/2018,-0.13801364,0,1
21191,603806.XSHG,31/07/2018,0.07488152,1,0.9999999
21193,603899.XSHG,31/07/2018,0.02424036,0,0.9892235
21194,603939.XSHG,31/07/2018,-0.08523909,0,1
21196,000002.XSHE,31/08/2018,0.01039501,1,0.5437655
21197,000063.XSHE,31/08/2018,-0.04138292,0,0.9999956
21198,000066.XSHE,31/08/2018,0.02018634,0,0.9998472
21199,000069.XSHE,31/08/2018,0.00318471,1,0.9646118
21200,000100.XSHE,31/08/2018,-0.01403509,0,0.9999995
21201,000157.XSHE,31/08/2018,-0.03359173,0,0.99789786
21204,000333.XSHE,31/08/2018,-0.03125,0,1
21205,000338.XSHE,31/08/2018,0.06875,1,0.9999913
21206,000425.XSHE,31/08/2018,-0.03422983,0,1
21207,000538.XSHE,31/08/2018,-0.11771357,0,1
21208,000568.XSHE,31/08/2018,0.102576,1,1
21209,000596.XSHE,31/08/2018,0.06066012,1,0.9999993
21210,000625.XSHE,31/08/2018,0.04148784,0,0.5640208
21211,000651.XSHE,31/08/2018,0.03209243,1,0.99999905
21212,000661.XSHE,31/08/2018,0.02873513,1,0.69945556
21213,000703.XSHE,31/08/2018,0.01013111,1,0.7999384
21214,000708.XSHE,31/08/2018,0.03076923,1,0.99999
21215,000725.XSHE,31/08/2018,-0.07624633,0,1
21216,000768.XSHE,31/08/2018,0.0379085,1,0.6755851
21219,000786.XSHE,31/08/2018,-0.07833333,0,1
21220,000800.XSHE,31/08/2018,-0.03088235,0,0.52500355
21221,000858.XSHE,31/08/2018,0.09773829,1,0.9999988
21222,000876.XSHE,31/08/2018,0.01155116,0,0.99995506
21223,000895.XSHE,31/08/2018,0.1223176,1,0.9999759
21224,000938.XSHE,31/08/2018,-0.06377778,0,1
21225,000963.XSHE,31/08/2018,-0.06669631,0,1
21226,000977.XSHE,31/08/2018,-0.07845388,1,0.98745745
21227,001979.XSHE,31/08/2018,0.03833333,1,0.998072
21228,002001.XSHE,31/08/2018,0.02098361,1,0.98032403
21229,002007.XSHE,31/08/2018,0.11241561,1,1
21230,002008.XSHE,31/08/2018,-0.02999084,0,1
21231,002024.XSHE,31/08/2018,0.08885299,1,0.9139717
21232,002027.XSHE,31/08/2018,-0.00931315,0,0.7297589
21233,002032.XSHE,31/08/2018,0.08024815,1,0.9999994
21234,002044.XSHE,31/08/2018,0.04234725,1,0.9999999
21235,002049.XSHE,31/08/2018,-0.13233602,0,1
21236,002050.XSHE,31/08/2018,0.06905175,1,0.9999994
21237,002064.XSHE,31/08/2018,0.02588235,0,0.99999714
21238,002120.XSHE,31/08/2018,0.09166667,1,1
21239,002129.XSHE,31/08/2018,0.02284946,1,0.5127073
21241,002157.XSHE,31/08/2018,0.08510638,1,0.99997246
21242,002179.XSHE,31/08/2018,0.0653753,1,1
21243,002202.XSHE,31/08/2018,-0.01314708,0,0.9999825
21244,002230.XSHE,31/08/2018,-0.08576,0,1
21245,002236.XSHE,31/08/2018,-0.05016077,0,1
21246,002241.XSHE,31/08/2018,-0.06531532,0,1
21248,002271.XSHE,31/08/2018,-0.05771725,0,1
21249,002304.XSHE,31/08/2018,0.10985867,1,0.9999999
21250,002311.XSHE,31/08/2018,0.13465553,1,0.9999999
21251,002352.XSHE,31/08/2018,0.06656731,1,0.8856931
21252,002371.XSHE,31/08/2018,-0.09465179,0,1
21253,002410.XSHE,31/08/2018,-0.10134228,0,1
21254,002414.XSHE,31/08/2018,0.10258065,1,0.99999595
21255,002415.XSHE,31/08/2018,-0.08616852,0,1
21257,002460.XSHE,31/08/2018,0.08372248,1,0.8992854
21258,002466.XSHE,31/08/2018,0.04020788,0,0.51202524
21259,002475.XSHE,31/08/2018,-0.17096774,0,1
21260,002493.XSHE,31/08/2018,-0.02608696,1,0.5163112
21261,002555.XSHE,31/08/2018,0.06679629,1,0.99999976
21262,002568.XSHE,31/08/2018,0.09025871,1,0.9999993
21263,002594.XSHE,31/08/2018,0.10436347,1,0.99999774
21264,002600.XSHE,31/08/2018,0.13571429,1,1
21265,002601.XSHE,31/08/2018,0.02382725,0,0.5449819
21268,002624.XSHE,31/08/2018,-0.02502018,0,1
21269,002709.XSHE,31/08/2018,0.01648805,1,0.875616
21270,002714.XSHE,31/08/2018,0.08449477,1,0.9999994
21273,002812.XSHE,31/08/2018,0.07625,1,0.99936336
21274,002821.XSHE,31/08/2018,0.01618806,0,0.99816763
21275,002841.XSHE,31/08/2018,-0.00331126,1,0.99999976
21276,002916.XSHE,31/08/2018,-0.02288298,0,1
21278,300003.XSHE,31/08/2018,-0.03497615,0,0.9999926
21279,300014.XSHE,31/08/2018,0.0612855,1,0.8327116
21280,300015.XSHE,31/08/2018,0.02805228,1,0.8799265
21282,300059.XSHE,31/08/2018,-0.11347518,0,1
21283,300122.XSHE,31/08/2018,0.17410072,1,0.99999976
21284,300124.XSHE,31/08/2018,0.06252397,1,0.9999982
21285,300142.XSHE,31/08/2018,0.00692841,0,0.5479273
21286,300144.XSHE,31/08/2018,-0.00979083,0,0.9999478
21287,300274.XSHE,31/08/2018,0.01319648,0,0.6144473
21288,300316.XSHE,31/08/2018,-0.08987854,0,1
21289,300347.XSHE,31/08/2018,-0.00352439,0,0.9999999
21290,300408.XSHE,31/08/2018,-0.13841691,0,1
21291,300413.XSHE,31/08/2018,-0.09083558,0,0.9999995
21292,300433.XSHE,31/08/2018,-0.16057774,0,1
21293,300450.XSHE,31/08/2018,0.13032258,1,0.9714423
21294,300498.XSHE,31/08/2018,0.12663755,1,0.9999999
21295,300529.XSHE,31/08/2018,-0.00614754,0,1
21296,300558.XSHE,31/08/2018,-0.02718447,0,0.9925827
21297,300595.XSHE,31/08/2018,-0.04048583,0,1
21298,300601.XSHE,31/08/2018,-0.04834828,0,1
21299,300628.XSHE,31/08/2018,0.01109272,1,0.8505345
21300,300676.XSHE,31/08/2018,-0.09842865,0,1
21301,300677.XSHE,31/08/2018,-0.04065041,0,1
21302,300750.XSHE,31/08/2018,0.11450382,1,0.99999964
21304,600009.XSHG,31/08/2018,0.07088192,1,0.8734359
21306,600011.XSHG,31/08/2018,0.0982906,1,0.9999993
21309,600018.XSHG,31/08/2018,-0.03565062,0,0.99729127
21310,600019.XSHG,31/08/2018,-0.00380711,0,1
21312,600028.XSHG,31/08/2018,0.06609424,1,0.9999987
21313,600029.XSHG,31/08/2018,0.00148148,0,0.9999999
21315,600031.XSHG,31/08/2018,-0.01333333,0,0.99999917
21317,600048.XSHG,31/08/2018,-0.00895765,0,1
21318,600050.XSHG,31/08/2018,-0.00713012,0,0.79127336
21320,600079.XSHG,31/08/2018,0.10656436,1,0.99999833
21321,600085.XSHG,31/08/2018,-0.00719199,0,0.99707377
21322,600104.XSHG,31/08/2018,0.14168096,1,0.99999964
21325,600115.XSHG,31/08/2018,-0.03114187,0,1
21326,600132.XSHG,31/08/2018,0.15,1,1
21327,600143.XSHG,31/08/2018,-0.02207506,0,1
21328,600150.XSHG,31/08/2018,-0.00772532,0,0.72788984
21329,600161.XSHG,31/08/2018,0.04326663,0,0.67966956
21330,600176.XSHG,31/08/2018,0.01047619,0,0.8893088
21331,600183.XSHG,31/08/2018,-0.03747715,0,1
21332,600196.XSHG,31/08/2018,0.08047945,1,0.99999964
21333,600276.XSHG,31/08/2018,-0.04006047,0,1
21334,600309.XSHG,31/08/2018,-0.13853955,0,1
21335,600332.XSHG,31/08/2018,0.03741497,0,0.9997905
21336,600346.XSHG,31/08/2018,-0.00033109,0,0.9253829
21337,600352.XSHG,31/08/2018,-0.07224335,0,1
21338,600362.XSHG,31/08/2018,-0.00275672,0,0.9999839
21339,600383.XSHG,31/08/2018,-0.00874317,0,0.9997079
21340,600406.XSHG,31/08/2018,0.09831985,1,1
21341,600426.XSHG,31/08/2018,0.00467017,0,1
21342,600436.XSHG,31/08/2018,-0.0157465,0,1
21343,600438.XSHG,31/08/2018,0.0421875,0,1
21344,600489.XSHG,31/08/2018,0.02259036,1,0.99860543
21345,600519.XSHG,31/08/2018,0.10741971,1,1
21346,600547.XSHG,31/08/2018,0.04734513,0,0.5731225
21347,600570.XSHG,31/08/2018,0.03505812,1,0.99999344
21348,600584.XSHG,31/08/2018,-0.12516824,0,1
21349,600585.XSHG,31/08/2018,-0.00915702,0,0.9793367
21350,600588.XSHG,31/08/2018,-0.00250986,0,1
21351,600600.XSHG,31/08/2018,0.01666667,1,0.9999975
21352,600606.XSHG,31/08/2018,-0.00621118,0,1
21353,600655.XSHG,31/08/2018,0.03960396,1,0.67421037
21354,600660.XSHG,31/08/2018,0.00118017,1,0.9733427
21355,600690.XSHG,31/08/2018,0.10946944,1,0.9999999
21356,600741.XSHG,31/08/2018,0.10132159,1,0.99999976
21358,600760.XSHG,31/08/2018,0.05892162,1,0.9999702
21359,600763.XSHG,31/08/2018,-0.00518615,0,0.99999964
21360,600795.XSHG,31/08/2018,-0.01544402,0,1
21361,600809.XSHG,31/08/2018,-0.00021142,0,0.6708967
21363,600845.XSHG,31/08/2018,0.00739827,1,0.5265464
21365,600872.XSHG,31/08/2018,0.13194444,1,1
21366,600886.XSHG,31/08/2018,0.04206242,0,0.5693808
21367,600887.XSHG,31/08/2018,0.06115702,1,0.9999981
21368,600893.XSHG,31/08/2018,0.0199237,0,0.9999993
21369,600900.XSHG,31/08/2018,0.03539823,1,0.9999733
21374,601006.XSHG,31/08/2018,-0.04634994,0,0.9999999
21376,601012.XSHG,31/08/2018,0.04411765,1,0.9272714
21377,601021.XSHG,31/08/2018,0.07835485,1,0.9995933
21379,601088.XSHG,31/08/2018,0.10275825,0,0.92666686
21380,601100.XSHG,31/08/2018,-0.04080756,0,1
21382,601111.XSHG,31/08/2018,0.04890605,1,0.7699562
21383,601138.XSHG,31/08/2018,-0.03718729,0,1
21384,601155.XSHG,31/08/2018,0.00924855,0,0.9998721
21387,601186.XSHG,31/08/2018,0.05188679,1,0.96883416
21390,601225.XSHG,31/08/2018,0.16154873,1,1
21392,601231.XSHG,31/08/2018,0.07986502,1,0.99965715
21393,601238.XSHG,31/08/2018,0.07278558,1,0.9999864
21398,601360.XSHG,31/08/2018,0.08583162,0,0.9961533
21400,601390.XSHG,31/08/2018,0.0821727,1,0.99631006
21402,601600.XSHG,31/08/2018,-0.00247525,0,0.9999931
21404,601607.XSHG,31/08/2018,-0.03620122,0,1
21405,601618.XSHG,31/08/2018,-0.0027933,0,1
21407,601633.XSHG,31/08/2018,0.1068917,1,0.9999958
21408,601668.XSHG,31/08/2018,0.01666667,0,0.9999944
21409,601669.XSHG,31/08/2018,-0.00372439,0,1
21411,601766.XSHG,31/08/2018,0.05494505,1,0.9997327
21413,601799.XSHG,31/08/2018,0.04866814,1,0.99999833
21414,601800.XSHG,31/08/2018,0.01913876,0,0.99879575
21415,601808.XSHG,31/08/2018,0.11359223,1,0.94091076
21418,601857.XSHG,31/08/2018,0.1521199,1,0.99999976
21419,601877.XSHG,31/08/2018,0.01983011,0,0.9988606
21422,601888.XSHG,31/08/2018,0.07354798,1,0.9999794
21423,601898.XSHG,31/08/2018,0.05389222,0,0.50706804
21424,601899.XSHG,31/08/2018,0.05,0,0.72249657
21426,601919.XSHG,31/08/2018,-0.00244499,0,1
21427,601933.XSHG,31/08/2018,0.06258149,1,0.97967464
21429,601966.XSHG,31/08/2018,-0.01875,0,1
21430,601985.XSHG,31/08/2018,0.02735043,1,0.5288503
21432,601989.XSHG,31/08/2018,0.02905569,0,0.99999595
21435,603019.XSHG,31/08/2018,-0.10500191,0,1
21436,603160.XSHG,31/08/2018,0.08213996,1,0.9998696
21437,603233.XSHG,31/08/2018,0.08632929,1,1
21438,603259.XSHG,31/08/2018,0.09526627,1,1
21439,603260.XSHG,31/08/2018,-0.05716724,0,1
21440,603288.XSHG,31/08/2018,0.15620438,1,0.9999764
21441,603338.XSHG,31/08/2018,0.0228345,0,0.9438845
21442,603369.XSHG,31/08/2018,0.13314448,1,0.99997854
21443,603486.XSHG,31/08/2018,-0.06765147,0,1
21445,603517.XSHG,31/08/2018,0.06534452,1,0.9999994
21446,603658.XSHG,31/08/2018,-0.06378847,0,1
21447,603659.XSHG,31/08/2018,0.02821719,1,0.54086435
21448,603799.XSHG,31/08/2018,0.06793587,1,0.7347587
21449,603806.XSHG,31/08/2018,0.01234568,0,1
21450,603833.XSHG,31/08/2018,-0.01065052,0,1
21451,603882.XSHG,31/08/2018,-0.10775047,0,1
21452,603899.XSHG,31/08/2018,0.035,0,0.86632663
21453,603939.XSHG,31/08/2018,0.08806818,1,0.9980203
21454,603986.XSHG,31/08/2018,-0.18834614,0,1
21455,603993.XSHG,31/08/2018,-0.02978723,0,1
21457,000002.XSHE,28/09/2018,-0.00288066,0,0.9314017
21458,000063.XSHE,28/09/2018,-0.07486339,0,1
21459,000066.XSHE,28/09/2018,-0.22526636,0,1
21460,000069.XSHE,28/09/2018,-0.08412698,0,1
21461,000100.XSHE,28/09/2018,-0.12099644,0,1
21462,000157.XSHE,28/09/2018,-0.10695187,0,1
21466,000338.XSHE,28/09/2018,-0.10904971,0,1
21467,000425.XSHE,28/09/2018,-0.15949367,0,1
21469,000568.XSHE,28/09/2018,-0.19890549,0,1
21470,000596.XSHE,28/09/2018,-0.3367776,0,1
21471,000625.XSHE,28/09/2018,-0.12225275,0,1
21472,000651.XSHE,28/09/2018,-0.05323383,0,1
21473,000661.XSHE,28/09/2018,-0.25232068,0,1
21474,000703.XSHE,28/09/2018,-0.24660767,0,1
21475,000708.XSHE,28/09/2018,-0.08159204,0,1
21476,000725.XSHE,28/09/2018,-0.12698413,0,1
21477,000768.XSHE,28/09/2018,-0.06801008,0,1
21480,000786.XSHE,28/09/2018,-0.15672092,0,1
21481,000800.XSHE,28/09/2018,-0.01213961,1,0.9994043
21482,000858.XSHE,28/09/2018,-0.29139073,0,1
21483,000876.XSHE,28/09/2018,-0.02936378,0,1
21484,000895.XSHE,28/09/2018,-0.13804971,0,1
21485,000938.XSHE,28/09/2018,-0.21220033,0,1
21486,000963.XSHE,28/09/2018,-0.15054788,0,1
21487,000977.XSHE,28/09/2018,-0.24750831,0,1
21488,001979.XSHE,28/09/2018,0.0058855,0,0.978441
21489,002001.XSHE,28/09/2018,-0.09441233,0,1
21490,002007.XSHE,28/09/2018,-0.09973615,0,1
21491,002008.XSHE,28/09/2018,-0.25985367,0,1
21492,002024.XSHE,28/09/2018,-0.15578635,0,1
21493,002027.XSHE,28/09/2018,-0.29494712,0,1
21494,002032.XSHE,28/09/2018,-0.09081275,0,1
21495,002044.XSHE,28/09/2018,-0.15206036,0,0.99999976
21496,002049.XSHE,28/09/2018,-0.18090186,0,1
21497,002050.XSHE,28/09/2018,-0.15165165,0,1
21498,002064.XSHE,28/09/2018,-0.10550459,0,1
21499,002120.XSHE,28/09/2018,-0.10217264,0,1
21500,002129.XSHE,28/09/2018,-0.25098555,0,1
21502,002157.XSHE,28/09/2018,-0.01715686,0,0.99999917
21503,002179.XSHE,28/09/2018,-0.12954545,0,1
21504,002202.XSHE,28/09/2018,-0.26810991,0,1
21505,002230.XSHE,28/09/2018,-0.2100105,0,1
21506,002236.XSHE,28/09/2018,-0.22071767,0,1
